Dates,data1,data2,data3,data4
2019-11-10 15:30:00,386.0,632.0,632.0,536.0
2019-11-10 16:00:00,386.0,632.0,632.0,530.0
2019-11-10 16:30:00,386.0,644.0,644.0,530.0
2019-11-10 17:00:00,380.0,644.0,644.0,536.0
2019-11-10 17:30:00,375.0,632.0,632.0,536.0
2019-11-10 18:00:00,380.0,644.0,644.0,530.0
2019-11-10 18:30:00,375.0,644.0,644.0,530.0
2019-11-10 19:00:00,375.0,644.0,644.0,524.0
2019-11-10 19:30:00,375.0,644.0,644.0,530.0
2019-11-10 20:00:00,369.0,644.0,644.0,524.0
2019-11-10 20:30:00,363.0,644.0,644.0,524.0
2019-11-10 21:00:00,363.0,644.0,644.0,518.0
2019-11-10 21:30:00,358.0,644.0,644.0,518.0
2019-11-10 22:00:00,358.0,644.0,644.0,524.0
2019-11-10 22:30:00,358.0,644.0,644.0,524.0
2019-11-10 23:00:00,352.0,644.0,644.0,513.0
2019-11-10 23:30:00,352.0,644.0,644.0,513.0
2019-11-11 00:00:00,352.0,644.0,644.0,518.0
2019-11-11 00:30:00,352.0,644.0,644.0,518.0
2019-11-11 01:00:00,352.0,644.0,644.0,507.0
2019-11-11 01:30:00,347.0,644.0,644.0,513.0
2019-11-11 02:00:00,347.0,644.0,644.0,507.0
2019-11-11 02:30:00,347.0,644.0,644.0,507.0
2019-11-11 03:00:00,347.0,644.0,644.0,507.0
2019-11-11 03:30:00,347.0,644.0,644.0,513.0
2019-11-11 04:00:00,347.0,632.0,632.0,502.0
2019-11-11 04:30:00,341.0,632.0,632.0,502.0
2019-11-11 05:00:00,341.0,632.0,632.0,507.0
2019-11-11 05:30:00,336.0,632.0,632.0,507.0
2019-11-11 06:00:00,341.0,632.0,632.0,496.0
2019-11-11 06:30:00,341.0,632.0,632.0,502.0
2019-11-11 07:00:00,336.0,632.0,632.0,496.0
2019-11-11 07:30:00,336.0,632.0,632.0,496.0
2019-11-11 08:00:00,336.0,632.0,632.0,496.0
2019-11-11 08:30:00,331.0,632.0,632.0,502.0
2019-11-11 09:00:00,331.0,620.0,620.0,491.0
2019-11-11 09:30:00,331.0,620.0,620.0,491.0
2019-11-11 10:00:00,331.0,620.0,620.0,491.0
2019-11-11 10:30:00,331.0,620.0,620.0,496.0
2019-11-11 11:00:00,331.0,620.0,620.0,485.0
2019-11-11 11:30:00,325.0,620.0,620.0,485.0
2019-11-11 12:00:00,325.0,620.0,620.0,485.0
2019-11-11 12:30:00,325.0,608.0,608.0,485.0
2019-11-11 13:00:00,325.0,608.0,608.0,485.0
2019-11-11 13:30:00,325.0,608.0,608.0,485.0
2019-11-11 14:00:00,325.0,608.0,608.0,480.0
2019-11-11 14:30:00,320.0,608.0,608.0,480.0
2019-11-11 15:00:00,320.0,596.0,596.0,480.0
2019-11-11 15:30:00,320.0,608.0,608.0,485.0
2019-11-11 16:00:00,315.0,596.0,596.0,474.0
2019-11-11 16:30:00,315.0,608.0,608.0,474.0
2019-11-11 17:00:00,315.0,608.0,608.0,469.0
2019-11-11 17:30:00,315.0,596.0,596.0,469.0
2019-11-11 18:00:00,315.0,596.0,596.0,474.0
2019-11-11 18:30:00,315.0,596.0,596.0,474.0
2019-11-11 19:00:00,315.0,596.0,596.0,464.0
2019-11-11 19:30:00,315.0,596.0,596.0,469.0
2019-11-11 20:00:00,315.0,596.0,596.0,469.0
2019-11-11 20:30:00,310.0,596.0,596.0,469.0
2019-11-11 21:00:00,310.0,584.0,584.0,458.0
2019-11-11 21:30:00,310.0,584.0,584.0,458.0
2019-11-11 22:00:00,310.0,584.0,584.0,458.0
2019-11-11 22:30:00,305.0,584.0,584.0,458.0
2019-11-11 23:00:00,305.0,584.0,584.0,458.0
2019-11-11 23:30:00,305.0,584.0,584.0,458.0
2019-11-12 00:00:00,310.0,584.0,584.0,448.0
2019-11-12 00:30:00,310.0,584.0,584.0,453.0
2019-11-12 01:00:00,310.0,584.0,584.0,453.0
2019-11-12 01:30:00,310.0,584.0,584.0,453.0
2019-11-12 02:00:00,305.0,584.0,584.0,448.0
2019-11-12 02:30:00,310.0,584.0,584.0,448.0
2019-11-12 03:00:00,305.0,584.0,584.0,443.0
2019-11-12 03:30:00,315.0,584.0,584.0,448.0
2019-11-12 04:00:00,315.0,596.0,596.0,443.0
2019-11-12 04:30:00,315.0,596.0,596.0,448.0
2019-11-12 05:00:00,320.0,596.0,596.0,443.0
2019-11-12 05:30:00,320.0,584.0,584.0,443.0
2019-11-12 06:00:00,320.0,584.0,584.0,443.0
2019-11-12 06:30:00,320.0,584.0,584.0,443.0
2019-11-12 07:00:00,320.0,584.0,584.0,438.0
2019-11-12 07:30:00,320.0,584.0,584.0,443.0
2019-11-12 08:00:00,320.0,572.0,572.0,438.0
2019-11-12 08:30:00,325.0,584.0,584.0,438.0
2019-11-12 09:00:00,325.0,584.0,584.0,432.0
2019-11-12 09:30:00,325.0,572.0,572.0,438.0
2019-11-12 10:00:00,325.0,572.0,572.0,432.0
2019-11-12 10:30:00,325.0,572.0,572.0,432.0
2019-11-12 11:00:00,325.0,561.0,561.0,427.0
2019-11-12 11:30:00,325.0,572.0,572.0,427.0
2019-11-12 12:00:00,325.0,561.0,561.0,427.0
2019-11-12 12:30:00,325.0,549.0,549.0,422.0
2019-11-12 13:00:00,331.0,561.0,561.0,422.0
2019-11-12 13:30:00,331.0,561.0,561.0,422.0
2019-11-12 14:00:00,331.0,561.0,561.0,417.0
2019-11-12 14:30:00,336.0,549.0,549.0,422.0
2019-11-12 15:00:00,336.0,561.0,561.0,417.0
2019-11-12 15:30:00,341.0,549.0,549.0,417.0
2019-11-12 16:00:00,341.0,549.0,549.0,417.0
2019-11-12 16:30:00,341.0,549.0,549.0,417.0
2019-11-12 17:00:00,341.0,549.0,549.0,412.0
2019-11-12 17:30:00,341.0,549.0,549.0,412.0
2019-11-12 18:00:00,341.0,538.0,538.0,412.0
2019-11-12 18:30:00,341.0,538.0,538.0,417.0
2019-11-12 19:00:00,347.0,538.0,538.0,412.0
2019-11-12 19:30:00,347.0,538.0,538.0,412.0
2019-11-12 20:00:00,347.0,538.0,538.0,412.0
2019-11-12 20:30:00,347.0,538.0,538.0,407.0
2019-11-12 21:00:00,347.0,526.0,526.0,407.0
2019-11-12 21:30:00,352.0,538.0,538.0,412.0
2019-11-12 22:00:00,352.0,538.0,538.0,407.0
2019-11-12 22:30:00,347.0,538.0,538.0,412.0
2019-11-12 23:00:00,347.0,526.0,526.0,407.0
2019-11-12 23:30:00,352.0,526.0,526.0,407.0
2019-11-13 00:00:00,352.0,526.0,526.0,407.0
2019-11-13 00:30:00,352.0,526.0,526.0,407.0
2019-11-13 01:00:00,352.0,526.0,526.0,407.0
2019-11-13 01:30:00,347.0,526.0,526.0,407.0
2019-11-13 02:00:00,352.0,526.0,526.0,407.0
2019-11-13 02:30:00,347.0,526.0,526.0,407.0
2019-11-13 03:00:00,347.0,515.0,515.0,407.0
2019-11-13 03:30:00,352.0,515.0,515.0,407.0
2019-11-13 04:00:00,352.0,515.0,515.0,407.0
2019-11-13 04:30:00,352.0,515.0,515.0,407.0
2019-11-13 05:00:00,352.0,515.0,515.0,407.0
2019-11-13 05:30:00,352.0,515.0,515.0,407.0
2019-11-13 06:00:00,352.0,515.0,515.0,407.0
2019-11-13 06:30:00,352.0,515.0,515.0,407.0
2019-11-13 07:00:00,358.0,515.0,515.0,407.0
2019-11-13 07:30:00,358.0,515.0,515.0,407.0
2019-11-13 08:00:00,358.0,515.0,515.0,407.0
2019-11-13 08:30:00,363.0,515.0,515.0,407.0
2019-11-13 09:00:00,363.0,515.0,515.0,412.0
2019-11-13 09:30:00,363.0,515.0,515.0,407.0
2019-11-13 10:00:00,369.0,515.0,515.0,412.0
2019-11-13 10:30:00,369.0,515.0,515.0,412.0
2019-11-13 11:00:00,369.0,515.0,515.0,412.0
2019-11-13 11:30:00,375.0,515.0,515.0,412.0
2019-11-13 12:00:00,375.0,515.0,515.0,417.0
2019-11-13 12:30:00,380.0,515.0,515.0,417.0
2019-11-13 13:00:00,380.0,504.0,504.0,422.0
2019-11-13 13:30:00,380.0,504.0,504.0,417.0
2019-11-13 14:00:00,380.0,515.0,515.0,422.0
2019-11-13 14:30:00,380.0,515.0,515.0,422.0
2019-11-13 15:00:00,380.0,504.0,504.0,427.0
2019-11-13 15:30:00,380.0,504.0,504.0,427.0
2019-11-13 16:00:00,380.0,504.0,504.0,432.0
2019-11-13 16:30:00,380.0,504.0,504.0,427.0
2019-11-13 17:00:00,380.0,515.0,515.0,432.0
2019-11-13 17:30:00,380.0,515.0,515.0,432.0
2019-11-13 18:00:00,380.0,515.0,515.0,438.0
2019-11-13 18:30:00,380.0,504.0,504.0,432.0
2019-11-13 19:00:00,380.0,515.0,515.0,438.0
2019-11-13 19:30:00,380.0,504.0,504.0,438.0
2019-11-13 20:00:00,375.0,504.0,504.0,438.0
2019-11-13 20:30:00,380.0,515.0,515.0,438.0
2019-11-13 21:00:00,375.0,504.0,504.0,438.0
2019-11-13 21:30:00,375.0,504.0,504.0,438.0
2019-11-13 22:00:00,375.0,504.0,504.0,443.0
2019-11-13 22:30:00,375.0,504.0,504.0,443.0
2019-11-13 23:00:00,375.0,504.0,504.0,443.0
2019-11-13 23:30:00,375.0,504.0,504.0,443.0
2019-11-14 00:00:00,375.0,504.0,504.0,443.0
2019-11-14 00:30:00,375.0,504.0,504.0,443.0
2019-11-14 01:00:00,375.0,504.0,504.0,443.0
2019-11-14 01:30:00,375.0,504.0,504.0,443.0
2019-11-14 02:00:00,375.0,504.0,504.0,443.0
2019-11-14 02:30:00,375.0,504.0,504.0,443.0
2019-11-14 03:00:00,375.0,504.0,504.0,443.0
2019-11-14 03:30:00,375.0,504.0,504.0,443.0
2019-11-14 04:00:00,375.0,504.0,504.0,443.0
2019-11-14 04:30:00,375.0,504.0,504.0,443.0
2019-11-14 05:00:00,375.0,504.0,504.0,443.0
2019-11-14 05:30:00,375.0,515.0,515.0,443.0
2019-11-14 06:00:00,375.0,515.0,515.0,448.0
2019-11-14 06:30:00,375.0,515.0,515.0,443.0
2019-11-14 07:00:00,369.0,515.0,515.0,448.0
2019-11-14 07:30:00,369.0,515.0,515.0,448.0
2019-11-14 08:00:00,369.0,515.0,515.0,448.0
2019-11-14 08:30:00,369.0,515.0,515.0,448.0
2019-11-14 09:00:00,369.0,515.0,515.0,448.0
2019-11-14 09:30:00,369.0,515.0,515.0,448.0
2019-11-14 10:00:00,369.0,515.0,515.0,448.0
2019-11-14 10:30:00,369.0,526.0,526.0,448.0
2019-11-14 11:00:00,363.0,526.0,526.0,448.0
2019-11-14 11:30:00,363.0,526.0,526.0,448.0
2019-11-14 12:00:00,363.0,526.0,526.0,448.0
2019-11-14 12:30:00,363.0,526.0,526.0,448.0
2019-11-14 13:00:00,363.0,526.0,526.0,453.0
2019-11-14 13:30:00,363.0,526.0,526.0,448.0
2019-11-14 14:00:00,358.0,526.0,526.0,448.0
2019-11-14 14:30:00,358.0,526.0,526.0,453.0
2019-11-14 15:00:00,358.0,526.0,526.0,453.0
2019-11-14 15:30:00,358.0,526.0,526.0,453.0
2019-11-14 16:00:00,358.0,526.0,526.0,453.0
2019-11-14 16:30:00,352.0,526.0,526.0,453.0
2019-11-14 17:00:00,352.0,526.0,526.0,453.0
2019-11-14 17:30:00,347.0,526.0,526.0,453.0
2019-11-14 18:00:00,347.0,526.0,526.0,453.0
2019-11-14 18:30:00,347.0,526.0,526.0,453.0
2019-11-14 19:00:00,347.0,526.0,526.0,453.0
2019-11-14 19:30:00,347.0,526.0,526.0,453.0
2019-11-14 20:00:00,347.0,526.0,526.0,453.0
2019-11-14 20:30:00,347.0,526.0,526.0,453.0
2019-11-14 21:00:00,347.0,526.0,526.0,453.0
2019-11-14 21:30:00,341.0,526.0,526.0,453.0
2019-11-14 22:00:00,341.0,526.0,526.0,453.0
2019-11-14 22:30:00,341.0,526.0,526.0,453.0
2019-11-14 23:00:00,341.0,526.0,526.0,453.0
2019-11-14 23:30:00,341.0,526.0,526.0,453.0
2019-11-15 00:00:00,341.0,538.0,538.0,453.0
2019-11-15 00:30:00,341.0,538.0,538.0,453.0
2019-11-15 01:00:00,341.0,538.0,538.0,453.0
2019-11-15 01:30:00,341.0,526.0,526.0,453.0
2019-11-15 02:00:00,341.0,538.0,538.0,453.0
2019-11-15 02:30:00,341.0,538.0,538.0,453.0
2019-11-15 03:00:00,341.0,538.0,538.0,453.0
2019-11-15 03:30:00,341.0,538.0,538.0,453.0
2019-11-15 04:00:00,341.0,538.0,538.0,453.0
2019-11-15 04:30:00,341.0,538.0,538.0,453.0
2019-11-15 05:00:00,341.0,538.0,538.0,453.0
2019-11-15 05:30:00,341.0,538.0,538.0,453.0
2019-11-15 06:00:00,341.0,538.0,538.0,453.0
2019-11-15 06:30:00,341.0,538.0,538.0,448.0
2019-11-15 07:00:00,341.0,538.0,538.0,448.0
2019-11-15 07:30:00,341.0,538.0,538.0,448.0
2019-11-15 08:00:00,341.0,538.0,538.0,448.0
2019-11-15 08:30:00,341.0,538.0,538.0,448.0
2019-11-15 09:00:00,341.0,538.0,538.0,448.0
2019-11-15 09:30:00,341.0,538.0,538.0,448.0
2019-11-15 10:00:00,336.0,538.0,538.0,448.0
2019-11-15 10:30:00,336.0,538.0,538.0,448.0
2019-11-15 11:00:00,336.0,538.0,538.0,443.0
2019-11-15 11:30:00,336.0,538.0,538.0,443.0
2019-11-15 12:00:00,336.0,538.0,538.0,443.0
2019-11-15 12:30:00,336.0,538.0,538.0,443.0
2019-11-15 13:00:00,336.0,538.0,538.0,443.0
2019-11-15 13:30:00,336.0,538.0,538.0,443.0
2019-11-15 14:00:00,336.0,538.0,538.0,438.0
2019-11-15 14:30:00,331.0,538.0,538.0,438.0
2019-11-15 15:00:00,331.0,538.0,538.0,438.0
2019-11-15 15:30:00,331.0,538.0,538.0,438.0
2019-11-15 16:00:00,325.0,538.0,538.0,438.0
2019-11-15 16:30:00,325.0,538.0,538.0,438.0
2019-11-15 17:00:00,325.0,538.0,538.0,432.0
2019-11-15 17:30:00,325.0,538.0,538.0,432.0
2019-11-15 18:00:00,325.0,526.0,526.0,432.0
2019-11-15 18:30:00,325.0,526.0,526.0,432.0
2019-11-15 19:00:00,320.0,538.0,538.0,427.0
2019-11-15 19:30:00,320.0,538.0,538.0,432.0
2019-11-15 20:00:00,320.0,538.0,538.0,427.0
2019-11-15 20:30:00,320.0,538.0,538.0,427.0
2019-11-15 21:00:00,320.0,538.0,538.0,427.0
2019-11-15 21:30:00,320.0,538.0,538.0,427.0
2019-11-15 22:00:00,315.0,538.0,538.0,427.0
2019-11-15 22:30:00,315.0,538.0,538.0,427.0
2019-11-15 23:00:00,320.0,538.0,538.0,427.0
2019-11-15 23:30:00,315.0,538.0,538.0,427.0
2019-11-16 00:00:00,315.0,538.0,538.0,422.0
2019-11-16 00:30:00,320.0,538.0,538.0,422.0
2019-11-16 01:00:00,320.0,538.0,538.0,422.0
2019-11-16 01:30:00,315.0,538.0,538.0,422.0
2019-11-16 02:00:00,315.0,526.0,526.0,422.0
2019-11-16 02:30:00,315.0,526.0,526.0,422.0
2019-11-16 03:00:00,315.0,526.0,526.0,417.0
2019-11-16 03:30:00,315.0,526.0,526.0,422.0
2019-11-16 04:00:00,315.0,526.0,526.0,417.0
2019-11-16 04:30:00,315.0,526.0,526.0,417.0
2019-11-16 05:00:00,315.0,526.0,526.0,417.0
2019-11-16 05:30:00,315.0,515.0,515.0,417.0
2019-11-16 06:00:00,320.0,515.0,515.0,417.0
2019-11-16 06:30:00,315.0,515.0,515.0,417.0
2019-11-16 07:00:00,315.0,515.0,515.0,417.0
2019-11-16 07:30:00,315.0,515.0,515.0,412.0
2019-11-16 08:00:00,315.0,515.0,515.0,412.0
2019-11-16 08:30:00,315.0,515.0,515.0,412.0
2019-11-16 09:00:00,315.0,515.0,515.0,412.0
2019-11-16 09:30:00,315.0,515.0,515.0,412.0
2019-11-16 10:00:00,315.0,515.0,515.0,412.0
2019-11-16 10:30:00,315.0,504.0,504.0,412.0
2019-11-16 11:00:00,315.0,504.0,504.0,407.0
2019-11-16 11:30:00,310.0,515.0,515.0,407.0
2019-11-16 12:00:00,310.0,504.0,504.0,407.0
2019-11-16 12:30:00,310.0,504.0,504.0,407.0
2019-11-16 13:00:00,310.0,504.0,504.0,407.0
2019-11-16 13:30:00,310.0,504.0,504.0,407.0
2019-11-16 14:00:00,310.0,504.0,504.0,401.0
2019-11-16 14:30:00,310.0,504.0,504.0,407.0
2019-11-16 15:00:00,310.0,504.0,504.0,401.0
2019-11-16 15:30:00,310.0,504.0,504.0,401.0
2019-11-16 16:00:00,305.0,504.0,504.0,401.0
2019-11-16 16:30:00,310.0,493.0,493.0,401.0
2019-11-16 17:00:00,305.0,493.0,493.0,401.0
2019-11-16 17:30:00,305.0,493.0,493.0,401.0
2019-11-16 18:00:00,305.0,493.0,493.0,396.0
2019-11-16 18:30:00,305.0,493.0,493.0,401.0
2019-11-16 19:00:00,305.0,493.0,493.0,396.0
2019-11-16 19:30:00,305.0,493.0,493.0,396.0
2019-11-16 20:00:00,305.0,493.0,493.0,396.0
2019-11-16 20:30:00,305.0,482.0,482.0,396.0
2019-11-16 21:00:00,305.0,493.0,493.0,396.0
2019-11-16 21:30:00,305.0,493.0,493.0,396.0
2019-11-16 22:00:00,299.0,493.0,493.0,396.0
2019-11-16 22:30:00,299.0,493.0,493.0,391.0
2019-11-16 23:00:00,299.0,493.0,493.0,391.0
2019-11-16 23:30:00,299.0,493.0,493.0,391.0
2019-11-17 00:00:00,299.0,493.0,493.0,391.0
2019-11-17 00:30:00,299.0,493.0,493.0,391.0
2019-11-17 01:00:00,305.0,493.0,493.0,391.0
2019-11-17 01:30:00,299.0,493.0,493.0,391.0
2019-11-17 02:00:00,299.0,482.0,482.0,386.0
2019-11-17 02:30:00,305.0,482.0,482.0,391.0
2019-11-17 03:00:00,305.0,482.0,482.0,386.0
2019-11-17 03:30:00,305.0,482.0,482.0,386.0
2019-11-17 04:00:00,305.0,482.0,482.0,386.0
2019-11-17 04:30:00,305.0,482.0,482.0,386.0
2019-11-17 05:00:00,299.0,482.0,482.0,380.0
2019-11-17 05:30:00,305.0,482.0,482.0,386.0
2019-11-17 06:00:00,305.0,482.0,482.0,380.0
2019-11-17 06:30:00,305.0,471.0,471.0,380.0
2019-11-17 07:00:00,299.0,471.0,471.0,380.0
2019-11-17 07:30:00,305.0,471.0,471.0,380.0
2019-11-17 08:00:00,305.0,471.0,471.0,380.0
2019-11-17 08:30:00,305.0,471.0,471.0,380.0
2019-11-17 09:00:00,305.0,471.0,471.0,375.0
2019-11-17 09:30:00,299.0,471.0,471.0,375.0
2019-11-17 10:00:00,299.0,471.0,471.0,375.0
2019-11-17 10:30:00,299.0,471.0,471.0,375.0
2019-11-17 11:00:00,299.0,471.0,471.0,375.0
2019-11-17 11:30:00,299.0,471.0,471.0,375.0
2019-11-17 12:00:00,299.0,471.0,471.0,375.0
2019-11-17 12:30:00,299.0,460.0,460.0,375.0
2019-11-17 13:00:00,299.0,460.0,460.0,370.0
2019-11-17 13:30:00,299.0,460.0,460.0,370.0
2019-11-17 14:00:00,305.0,460.0,460.0,370.0
2019-11-17 14:30:00,299.0,460.0,460.0,370.0
2019-11-17 15:00:00,299.0,460.0,460.0,370.0
2019-11-17 15:30:00,299.0,460.0,460.0,370.0
2019-11-17 16:00:00,299.0,460.0,460.0,365.0
2019-11-17 16:30:00,294.0,460.0,460.0,370.0
2019-11-17 17:00:00,294.0,460.0,460.0,365.0
2019-11-17 17:30:00,294.0,460.0,460.0,365.0
2019-11-17 18:00:00,294.0,460.0,460.0,365.0
2019-11-17 18:30:00,294.0,460.0,460.0,365.0
2019-11-17 19:00:00,294.0,460.0,460.0,365.0
2019-11-17 19:30:00,289.0,460.0,460.0,365.0
2019-11-17 20:00:00,289.0,460.0,460.0,365.0
2019-11-17 20:30:00,294.0,449.0,449.0,360.0
2019-11-17 21:00:00,289.0,460.0,460.0,360.0
2019-11-17 21:30:00,289.0,460.0,460.0,365.0
2019-11-17 22:00:00,289.0,460.0,460.0,360.0
2019-11-17 22:30:00,289.0,449.0,449.0,360.0
2019-11-17 23:00:00,289.0,449.0,449.0,360.0
2019-11-17 23:30:00,289.0,449.0,449.0,360.0
2019-11-18 00:00:00,289.0,449.0,449.0,360.0
2019-11-18 00:30:00,289.0,449.0,449.0,360.0
2019-11-18 01:00:00,289.0,449.0,449.0,360.0
2019-11-18 01:30:00,289.0,449.0,449.0,360.0
2019-11-18 02:00:00,289.0,449.0,449.0,355.0
2019-11-18 02:30:00,289.0,449.0,449.0,355.0
2019-11-18 03:00:00,289.0,449.0,449.0,355.0
2019-11-18 03:30:00,289.0,449.0,449.0,355.0
2019-11-18 04:00:00,289.0,449.0,449.0,355.0
2019-11-18 04:30:00,289.0,449.0,449.0,355.0
2019-11-18 05:00:00,289.0,449.0,449.0,355.0
2019-11-18 05:30:00,289.0,439.0,439.0,355.0
2019-11-18 06:00:00,289.0,439.0,439.0,355.0
2019-11-18 06:30:00,284.0,439.0,439.0,355.0
2019-11-18 07:00:00,289.0,439.0,439.0,355.0
2019-11-18 07:30:00,284.0,439.0,439.0,355.0
2019-11-18 08:00:00,284.0,439.0,439.0,350.0
2019-11-18 08:30:00,289.0,439.0,439.0,355.0
2019-11-18 09:00:00,289.0,439.0,439.0,350.0
2019-11-18 09:30:00,284.0,439.0,439.0,350.0
2019-11-18 10:00:00,284.0,439.0,439.0,350.0
2019-11-18 10:30:00,284.0,428.0,428.0,350.0
2019-11-18 11:00:00,284.0,428.0,428.0,350.0
2019-11-18 11:30:00,284.0,428.0,428.0,350.0
2019-11-18 12:00:00,284.0,428.0,428.0,350.0
2019-11-18 12:30:00,284.0,428.0,428.0,350.0
2019-11-18 13:00:00,284.0,428.0,428.0,350.0
2019-11-18 13:30:00,284.0,428.0,428.0,350.0
2019-11-18 14:00:00,284.0,428.0,428.0,350.0
2019-11-18 14:30:00,279.0,428.0,428.0,350.0
2019-11-18 15:00:00,284.0,428.0,428.0,345.0
2019-11-18 15:30:00,279.0,428.0,428.0,345.0
2019-11-18 16:00:00,279.0,428.0,428.0,345.0
2019-11-18 16:30:00,279.0,428.0,428.0,345.0
2019-11-18 17:00:00,279.0,428.0,428.0,345.0
2019-11-18 17:30:00,279.0,428.0,428.0,345.0
2019-11-18 18:00:00,279.0,428.0,428.0,345.0
2019-11-18 18:30:00,279.0,428.0,428.0,345.0
2019-11-18 19:00:00,279.0,428.0,428.0,345.0
2019-11-18 19:30:00,279.0,418.0,418.0,345.0
2019-11-18 20:00:00,279.0,428.0,428.0,345.0
2019-11-18 20:30:00,279.0,418.0,418.0,345.0
2019-11-18 21:00:00,279.0,418.0,418.0,340.0
2019-11-18 21:30:00,274.0,428.0,428.0,340.0
2019-11-18 22:00:00,279.0,418.0,418.0,340.0
2019-11-18 22:30:00,279.0,418.0,418.0,340.0
2019-11-18 23:00:00,274.0,418.0,418.0,340.0
2019-11-18 23:30:00,274.0,418.0,418.0,340.0
2019-11-19 00:00:00,274.0,418.0,418.0,340.0
2019-11-19 00:30:00,274.0,418.0,418.0,340.0
2019-11-19 01:00:00,274.0,418.0,418.0,340.0
2019-11-19 01:30:00,274.0,418.0,418.0,340.0
2019-11-19 02:00:00,274.0,418.0,418.0,340.0
2019-11-19 02:30:00,274.0,418.0,418.0,336.0
2019-11-19 03:00:00,279.0,418.0,418.0,336.0
2019-11-19 03:30:00,274.0,418.0,418.0,336.0
2019-11-19 04:00:00,274.0,418.0,418.0,336.0
2019-11-19 04:30:00,274.0,418.0,418.0,336.0
2019-11-19 05:00:00,274.0,418.0,418.0,336.0
2019-11-19 05:30:00,279.0,418.0,418.0,336.0
2019-11-19 06:00:00,279.0,418.0,418.0,336.0
2019-11-19 06:30:00,279.0,418.0,418.0,336.0
2019-11-19 07:00:00,279.0,418.0,418.0,336.0
2019-11-19 07:30:00,274.0,418.0,418.0,336.0
2019-11-19 08:00:00,274.0,418.0,418.0,336.0
2019-11-19 08:30:00,274.0,418.0,418.0,336.0
2019-11-19 09:00:00,274.0,407.0,407.0,336.0
2019-11-19 09:30:00,274.0,407.0,407.0,336.0
2019-11-19 10:00:00,274.0,407.0,407.0,336.0
2019-11-19 10:30:00,274.0,407.0,407.0,336.0
2019-11-19 11:00:00,274.0,407.0,407.0,336.0
2019-11-19 11:30:00,274.0,407.0,407.0,336.0
2019-11-19 12:00:00,274.0,407.0,407.0,331.0
2019-11-19 12:30:00,279.0,407.0,407.0,336.0
2019-11-19 13:00:00,274.0,407.0,407.0,331.0
2019-11-19 13:30:00,274.0,407.0,407.0,331.0
2019-11-19 14:00:00,274.0,407.0,407.0,331.0
2019-11-19 14:30:00,274.0,407.0,407.0,331.0
2019-11-19 15:00:00,269.0,407.0,407.0,331.0
2019-11-19 15:30:00,269.0,407.0,407.0,331.0
2019-11-19 16:00:00,269.0,407.0,407.0,331.0
2019-11-19 16:30:00,269.0,407.0,407.0,331.0
2019-11-19 17:00:00,269.0,407.0,407.0,331.0
2019-11-19 17:30:00,269.0,407.0,407.0,331.0
2019-11-19 18:00:00,269.0,407.0,407.0,331.0
2019-11-19 18:30:00,269.0,407.0,407.0,326.0
2019-11-19 19:00:00,269.0,407.0,407.0,326.0
2019-11-19 19:30:00,269.0,407.0,407.0,326.0
2019-11-19 20:00:00,269.0,407.0,407.0,326.0
2019-11-19 20:30:00,269.0,397.0,397.0,326.0
2019-11-19 21:00:00,269.0,397.0,397.0,326.0
2019-11-19 21:30:00,269.0,397.0,397.0,326.0
2019-11-19 22:00:00,269.0,397.0,397.0,326.0
2019-11-19 22:30:00,269.0,397.0,397.0,326.0
2019-11-19 23:00:00,269.0,397.0,397.0,326.0
2019-11-19 23:30:00,269.0,397.0,397.0,326.0
2019-11-20 00:00:00,269.0,397.0,397.0,326.0
2019-11-20 00:30:00,274.0,397.0,397.0,326.0
2019-11-20 01:00:00,269.0,397.0,397.0,326.0
2019-11-20 01:30:00,274.0,397.0,397.0,326.0
2019-11-20 02:00:00,274.0,397.0,397.0,326.0
2019-11-20 02:30:00,274.0,397.0,397.0,326.0
2019-11-20 03:00:00,274.0,397.0,397.0,326.0
2019-11-20 03:30:00,274.0,397.0,397.0,326.0
2019-11-20 04:00:00,274.0,397.0,397.0,326.0
2019-11-20 04:30:00,274.0,397.0,397.0,326.0
2019-11-20 05:00:00,274.0,397.0,397.0,326.0
2019-11-20 05:30:00,274.0,397.0,397.0,326.0
2019-11-20 06:00:00,274.0,397.0,397.0,322.0
2019-11-20 06:30:00,274.0,397.0,397.0,322.0
2019-11-20 07:00:00,279.0,397.0,397.0,326.0
2019-11-20 07:30:00,279.0,397.0,397.0,322.0
2019-11-20 08:00:00,279.0,397.0,397.0,322.0
2019-11-20 08:30:00,279.0,397.0,397.0,322.0
2019-11-20 09:00:00,274.0,397.0,397.0,322.0
2019-11-20 09:30:00,279.0,397.0,397.0,322.0
2019-11-20 10:00:00,279.0,397.0,397.0,322.0
2019-11-20 10:30:00,279.0,387.0,387.0,322.0
2019-11-20 11:00:00,279.0,387.0,387.0,322.0
2019-11-20 11:30:00,279.0,387.0,387.0,322.0
2019-11-20 12:00:00,279.0,387.0,387.0,322.0
2019-11-20 12:30:00,279.0,387.0,387.0,322.0
2019-11-20 13:00:00,279.0,387.0,387.0,322.0
2019-11-20 13:30:00,279.0,387.0,387.0,322.0
2019-11-20 14:00:00,279.0,387.0,387.0,322.0
2019-11-20 14:30:00,284.0,387.0,387.0,322.0
2019-11-20 15:00:00,284.0,387.0,387.0,322.0
2019-11-20 15:30:00,284.0,387.0,387.0,322.0
2019-11-20 16:00:00,284.0,387.0,387.0,322.0
